Pos,Strand,Locus_tag,Product,UTRlength,GeneLength,Primary,Secondary,Internal,Antisense,Putative sRNA,Putative asRNA
1864928,-,b1783,protein kinase%2C function unknown%3B autokinase,,1935.0,0,0,0,1,0,1
1864940,+,b1783,protein kinase%2C function unknown%3B autokinase,,1935.0,0,0,1,0,0,0
1865819,-,b1783,protein kinase%2C function unknown%3B autokinase,,1935.0,0,0,0,1,0,1
1866839,+,b1784,UPF0229 family protein,140.0,1284.0,1,0,0,0,0,0
1867851,-,b1784,UPF0229 family protein,,1284.0,0,0,0,1,0,1
1868122,-,b1784,UPF0229 family protein,,1284.0,0,0,0,1,0,1
1868360,-,b1784,UPF0229 family protein,,1284.0,0,0,0,1,0,1
1869120,-,b1785,putative membrane-anchored diguanylate cyclase,,1476.0,0,0,0,1,0,1
1869288,+,b1785,putative membrane-anchored diguanylate cyclase,,1476.0,0,0,1,0,0,0
1869295,+,b1785,putative membrane-anchored diguanylate cyclase,,1476.0,0,0,1,0,0,0
1869939,+,b1786,putative diguanylate cyclase,126.0,1491.0,0,1,0,0,0,0
1869995,+,b1786,putative diguanylate cyclase,70.0,1491.0,1,0,0,0,0,0
1870978,-,b1786,putative diguanylate cyclase,,1491.0,0,0,0,1,0,1
1871133,+,b1786,putative diguanylate cyclase,,1491.0,0,0,1,0,0,0
1871241,+,b1786,putative diguanylate cyclase,,1491.0,0,0,1,0,0,0
1872329,-,b1788,hypothetical protein,123.0,105.0,1,0,0,0,0,1
1872347,+,b1789,putative inner membrane protein%2C UPF0756 family,29.0,447.0,1,0,0,0,0,0
1873280,-,b1790,putative DNA-binding transcriptional regulator,,822.0,0,0,1,0,0,0
1873622,-,b1790,putative DNA-binding transcriptional regulator,22.0,822.0,1,0,0,0,0,1
1874016,+,b1791,putative transporter,,1182.0,0,0,1,0,0,0
1874897,-,b1791,putative transporter,,1182.0,0,0,0,1,0,1
1875127,-,b1792,hypothetical protein,,348.0,0,0,0,1,0,1
1875273,-,b1792,hypothetical protein,,348.0,0,0,0,1,0,1
1875591,+,b1794,diguanylate cyclase,148.0,1026.0,1,0,0,0,0,1
1875669,-,b1793,conserved outer membrane lipoprotein,113.0,255.0,1,0,0,0,0,1
1876186,-,b1794,diguanylate cyclase,,1026.0,0,0,0,1,0,1
1876365,+,b1794,diguanylate cyclase,,1026.0,0,0,1,0,0,0
1876577,-,b1794,diguanylate cyclase,,1026.0,0,0,0,1,0,1
1876806,+,b4675,expressed protein%2C membrane-associated,92.0,75.0,1,0,0,0,0,0
1876840,-,b1794,diguanylate cyclase,,1026.0,0,0,0,1,0,1
1878277,+,b1798,neutral amino-acid efflux system,,639.0,0,0,0,1,0,1
1878495,-,b1798,neutral amino-acid efflux system,,639.0,0,0,1,0,0,0
1878560,+,b1798,neutral amino-acid efflux system,,639.0,0,0,0,1,0,1
1878824,-,b1798,neutral amino-acid efflux system,41.0,639.0,1,0,0,0,0,0
1878829,-,b1798,neutral amino-acid efflux system,46.0,639.0,0,1,0,0,0,0
1879873,-,b1799,DNA-binding transcriptional activator for dmlA,40.0,924.0,1,0,0,0,0,1
1879901,+,b1800,D-malate oxidase%2C NAD-dependent%3B probable tartrate dehydrogenase,35.0,1086.0,1,0,0,0,0,1
1881168,+,b1801,putative transporter,44.0,1446.0,1,0,0,0,0,0
1881175,+,b1801,putative transporter,37.0,1446.0,0,1,0,0,0,0
1883991,-,b1803,putative oxidoreductase,,966.0,0,0,0,1,0,1
1884541,+,b1803,putative oxidoreductase,,966.0,0,0,1,0,0,0
1884658,+,b1803,putative oxidoreductase,,966.0,0,0,1,0,0,0
1885098,-,b1804,ribonuclease D,,1128.0,0,0,1,0,0,0
1885500,-,b1804,ribonuclease D,,1128.0,0,0,1,0,0,0
1886625,-,b1805,acyl-CoA synthetase %28long-chain-fatty-acid--CoA ligase%29,,1686.0,0,0,1,0,0,0
1887649,+,b1805,acyl-CoA synthetase %28long-chain-fatty-acid--CoA ligase%29,,1686.0,0,0,0,1,0,1
1887918,+,b1806,lipoprotein%2C RpoE-regulated%2C fucntion unknown,,582.0,0,0,0,1,0,1
1888004,-,b1805,acyl-CoA synthetase %28long-chain-fatty-acid--CoA ligase%29,234.0,1686.0,1,0,0,0,0,0
1888584,-,b1806,lipoprotein%2C RpoE-regulated%2C fucntion unknown,28.0,582.0,1,0,0,0,0,0
1889319,-,b1807,tRNA%28ANN%29 t%286%29A37 threonylcarbamoyladenosine modification protein%3B binding partner and protease for TsaD,28.0,696.0,1,0,0,0,0,0
1890719,-,b1808,conserved protein with nucleoside triphosphate hydrolase domain,,1911.0,0,0,1,0,0,0
1890993,+,b1808,conserved protein with nucleoside triphosphate hydrolase domain,,1911.0,0,0,0,1,0,1
1891257,+,b1809,putative reactive intermediate deaminase,134.0,345.0,0,1,0,0,0,1
1891279,-,b1808,conserved protein with nucleoside triphosphate hydrolase domain,20.0,1911.0,1,0,0,0,0,0
1891305,+,b1809,putative reactive intermediate deaminase,86.0,345.0,1,0,0,0,0,1
1891867,+,b1810,conserved protein%2C DUF1889 family,290.0,300.0,0,1,0,0,0,0
1892041,+,b1810,conserved protein%2C DUF1889 family,116.0,300.0,1,0,0,0,0,0
1892083,-,b1810,conserved protein%2C DUF1889 family,,300.0,0,0,0,1,0,1
1892122,+,b1810,conserved protein%2C DUF1889 family,35.0,300.0,0,1,0,0,0,0
1892412,-,b1810,conserved protein%2C DUF1889 family,,300.0,0,0,0,1,0,1
1892781,+,b1812,aminodeoxychorismate synthase%2C subunit I,48.0,1362.0,1,0,0,0,0,1
1893273,-,b1812,aminodeoxychorismate synthase%2C subunit I,,1362.0,0,0,0,1,0,1
1893630,+,b1812,aminodeoxychorismate synthase%2C subunit I,,1362.0,0,0,1,0,0,0
1893674,-,b1812,aminodeoxychorismate synthase%2C subunit I,,1362.0,0,0,0,1,0,1
1894154,-,b1812,aminodeoxychorismate synthase%2C subunit I,,1362.0,0,0,0,1,0,1
1894742,+,b1814,L-serine deaminase I,214.0,1365.0,0,1,0,0,0,0
1894787,+,b1814,L-serine deaminase I,169.0,1365.0,0,1,0,0,0,0
1894907,+,b1814,L-serine deaminase I,49.0,1365.0,1,0,0,0,0,0
1895120,+,b1814,L-serine deaminase I,,1365.0,0,0,1,0,0,0
1895920,-,b1814,L-serine deaminase I,,1365.0,0,0,0,1,0,1
1896104,+,b1814,L-serine deaminase I,,1365.0,0,0,1,0,0,0
1896252,+,b1815,putative membrane-anchored cyclic-di-GMP phosphodiesterase%2C regulator of cellulose production,199.0,1599.0,0,1,0,0,0,0
1896407,+,b1815,putative membrane-anchored cyclic-di-GMP phosphodiesterase%2C regulator of cellulose production,44.0,1599.0,1,0,0,0,0,0
1896602,+,b1815,putative membrane-anchored cyclic-di-GMP phosphodiesterase%2C regulator of cellulose production,,1599.0,0,0,1,0,0,0
1897162,-,b1815,putative membrane-anchored cyclic-di-GMP phosphodiesterase%2C regulator of cellulose production,,1599.0,0,0,0,1,0,1
1898217,-,b1816,fused predicted membrane protein%2Fconserved protein,,1557.0,0,0,1,0,0,0
1898383,-,b1816,fused predicted membrane protein%2Fconserved protein,,1557.0,0,0,1,0,0,0
1899642,-,b1816,fused predicted membrane protein%2Fconserved protein,33.0,1557.0,0,1,0,0,0,0
1899787,+,b1817,fused mannose-specific PTS enzymes: IIA component%2FIIB component,285.0,972.0,0,1,0,0,0,0
1899796,-,b1816,fused predicted membrane protein%2Fconserved protein,187.0,1557.0,0,1,0,0,0,0
1899857,-,b1816,fused predicted membrane protein%2Fconserved protein,248.0,1557.0,1,0,0,0,0,0
1899959,+,b1817,fused mannose-specific PTS enzymes: IIA component%2FIIB component,113.0,972.0,1,0,0,0,0,0
1900043,-,b1817,fused mannose-specific PTS enzymes: IIA component%2FIIB component,,972.0,0,0,0,1,0,1
1900096,+,b1817,fused mannose-specific PTS enzymes: IIA component%2FIIB component,,972.0,0,0,1,0,0,0
1900654,+,b1817,fused mannose-specific PTS enzymes: IIA component%2FIIB component,,972.0,0,0,1,0,0,0
1900728,-,b1817,fused mannose-specific PTS enzymes: IIA component%2FIIB component,,972.0,0,0,0,1,0,1
1901102,-,b1817,fused mannose-specific PTS enzymes: IIA component%2FIIB component,,972.0,0,0,0,1,0,1
1901134,-,b1817,fused mannose-specific PTS enzymes: IIA component%2FIIB component,,972.0,0,0,0,1,0,1
1901226,+,b1818,mannose-specific enzyme IIC component of PTS,,801.0,0,0,1,0,0,0
1901336,-,b1818,mannose-specific enzyme IIC component of PTS,,801.0,0,0,0,1,0,1
1901625,+,b1819,mannose-specific enzyme IID component of PTS,294.0,852.0,1,0,0,0,0,0
1901927,-,b1818,mannose-specific enzyme IIC component of PTS,,801.0,0,0,0,1,0,1
1902227,-,b1819,mannose-specific enzyme IID component of PTS,,852.0,0,0,0,1,0,1
1902561,+,b1820,inner membrane protein%2C UPF0266 family,264.0,459.0,1,0,0,0,0,0
1902768,-,b1819,mannose-specific enzyme IID component of PTS,,852.0,0,0,0,1,0,1
1903486,+,b1821,putative Mn%282%2B%29 efflux pump%2C mntR-regulated,226.0,567.0,1,0,0,0,0,0
1904167,+,b1821,putative Mn%282%2B%29 efflux pump%2C mntR-regulated,,567.0,0,0,1,0,0,0
1904467,+,b1822,23S rRNA m%281%29G745 methyltransferase%2C SAM-dependent,,810.0,0,0,0,1,0,1
1904500,-,b1822,23S rRNA m%281%29G745 methyltransferase%2C SAM-dependent,,810.0,0,0,1,0,0,0
1904623,-,b1822,23S rRNA m%281%29G745 methyltransferase%2C SAM-dependent,,810.0,0,0,1,0,0,0
1905108,-,b1822,23S rRNA m%281%29G745 methyltransferase%2C SAM-dependent,24.0,810.0,1,0,0,0,0,0
1905163,-,b1822,23S rRNA m%281%29G745 methyltransferase%2C SAM-dependent,79.0,810.0,0,1,0,0,0,0
1905512,+,b1823,stress protein%2C member of the CspA-family,,210.0,0,0,0,1,0,1
1905641,-,b1824,hypothetical protein,26.0,144.0,0,1,0,0,0,0
1905660,-,b1824,hypothetical protein,45.0,144.0,0,1,0,0,0,0
1905817,-,b1824,hypothetical protein,202.0,144.0,1,0,0,0,0,0
1906591,-,b1825,putative inner membrane protein,19.0,288.0,1,0,0,0,0,0
1906609,+,b1825,putative inner membrane protein,,288.0,0,0,0,1,0,1
1906634,-,b1825,putative inner membrane protein,62.0,288.0,0,1,0,0,0,0
1907180,+,b4536,hypothetical protein,,240.0,0,0,1,0,0,0
1907227,-,b4536,hypothetical protein,,240.0,0,0,0,1,0,1
1908162,-,b1827,DNA-binding transcriptional regulator f kdgK%2C kdgT%2C eda,39.0,792.0,1,0,0,0,0,0
1908185,+,b1828,putative transporter,115.0,1374.0,1,0,0,0,0,1
1908267,+,b1828,putative transporter,33.0,1374.0,0,1,0,0,0,0
1908752,+,b1828,putative transporter,,1374.0,0,0,1,0,0,0
1908851,+,b1828,putative transporter,,1374.0,0,0,1,0,0,0
1910642,-,b1829,putative endopeptidase,42.0,882.0,1,0,0,0,0,0
1910662,-,b1829,putative endopeptidase,62.0,882.0,0,1,0,0,0,0
1910780,+,b1830,carboxy-terminal protease for penicillin-binding protein 3,,2049.0,0,0,0,1,0,1
1911106,-,b1830,carboxy-terminal protease for penicillin-binding protein 3,,2049.0,0,0,1,0,0,0
1912615,+,b1830,carboxy-terminal protease for penicillin-binding protein 3,,2049.0,0,0,0,1,0,1
1913045,-,b1830,carboxy-terminal protease for penicillin-binding protein 3,205.0,2049.0,1,0,0,0,0,0
1913606,-,b1831,RNA chaperone%2C probable regulator of ProP translation,48.0,699.0,1,0,0,0,0,0
1914167,+,b1833,inner membrane protein,115.0,1284.0,0,1,0,0,0,1
1914190,-,b1832,free methionine-%28R%29-sulfoxide reductase,38.0,498.0,1,0,0,0,0,1
1914199,+,b1833,inner membrane protein,83.0,1284.0,0,1,0,0,0,1
1914252,+,b1833,inner membrane protein,30.0,1284.0,0,1,0,0,0,1
1914258,+,b1833,inner membrane protein,24.0,1284.0,1,0,0,0,0,0
1914283,-,b1832,free methionine-%28R%29-sulfoxide reductase,131.0,498.0,0,1,0,0,0,1
1914399,+,b1833,inner membrane protein,,1284.0,0,0,1,0,0,0
1915065,-,b1833,inner membrane protein,,1284.0,0,0,0,1,0,1
1915256,+,b1834,hypothetical protein,278.0,2634.0,0,1,0,0,0,0
1915263,+,b1834,hypothetical protein,271.0,2634.0,0,1,0,0,0,0
1915265,+,b1834,hypothetical protein,269.0,2634.0,1,0,0,0,0,0
1915293,-,b1833,inner membrane protein,,1284.0,0,0,0,1,0,1
1915721,+,b1834,hypothetical protein,,2634.0,0,0,1,0,0,0
1916090,-,b1834,hypothetical protein,,2634.0,0,0,0,1,0,1
1918220,+,b1835,16S rRNA m%285%29C1407 methyltransferase%2C SAM-dependent,27.0,1440.0,1,0,0,0,0,0
1918977,+,b1835,16S rRNA m%285%29C1407 methyltransferase%2C SAM-dependent,,1440.0,0,0,1,0,0,0
1919442,+,b1835,16S rRNA m%285%29C1407 methyltransferase%2C SAM-dependent,,1440.0,0,0,1,0,0,0
1919751,+,b1836,hypothetical protein,53.0,237.0,1,0,0,0,0,0
1920016,-,b1836,hypothetical protein,,237.0,0,0,0,1,0,1
1920109,+,b1837,hypothetical protein,36.0,192.0,1,0,0,0,0,0
1920121,+,b1837,hypothetical protein,24.0,192.0,0,1,0,0,0,0
1920229,-,b1837,hypothetical protein,,192.0,0,0,0,1,0,1
1920247,+,b1837,hypothetical protein,,192.0,0,0,1,0,0,1
1920282,-,b1837,hypothetical protein,,192.0,0,0,0,1,0,1
1920390,-,b1838,serine%2Fthreonine-specific protein phosphatase 1,,657.0,0,0,1,0,0,1
1920601,-,b1838,serine%2Fthreonine-specific protein phosphatase 1,,657.0,0,0,1,0,0,0
1920820,+,b4432,novel sRNA%2C function unknown,270.0,249.0,0,1,0,0,0,1
1920897,+,b4432,novel sRNA%2C function unknown,193.0,249.0,0,1,0,0,0,1
1921036,+,b4432,novel sRNA%2C function unknown,54.0,249.0,0,1,0,0,0,1
1921078,+,b4432,novel sRNA%2C function unknown,12.0,249.0,0,1,0,0,0,1
1921090,+,b4432,novel sRNA%2C function unknown,0.0,249.0,1,0,0,0,0,1
1921178,-,b1838,serine%2Fthreonine-specific protein phosphatase 1,185.0,657.0,1,0,0,0,0,1
1921230,-,b1838,serine%2Fthreonine-specific protein phosphatase 1,237.0,657.0,0,1,0,0,0,1
1921234,-,b1838,serine%2Fthreonine-specific protein phosphatase 1,241.0,657.0,0,1,0,0,0,1
1921526,-,b4433,novel sRNA%2C function unknown,218.0,121.0,0,1,0,0,0,0
1921550,-,b4433,novel sRNA%2C function unknown,242.0,121.0,1,0,0,0,0,0
1921575,+,b1839,hypothetical protein,,342.0,0,0,0,1,0,1
1922285,+,b1840,inner membrane protein,,873.0,0,0,0,1,0,1
1923089,-,b1841,hypothetical protein,96.0,375.0,1,0,0,0,0,1
1923110,+,b1842,DNA polymerase III%2C theta subunit,22.0,231.0,1,0,0,0,0,0
1923331,-,b1842,DNA polymerase III%2C theta subunit,,231.0,0,0,0,1,0,1
1923390,+,b1843,hypothetical protein,74.0,657.0,0,1,0,0,0,0
1923413,+,b1843,hypothetical protein,51.0,657.0,1,0,0,0,0,0
1923425,+,b1843,hypothetical protein,39.0,657.0,0,1,0,0,0,0
1924114,+,b1844,exodeoxyribonuclease 10%3B DNA exonuclease X,30.0,663.0,0,1,0,0,0,0
1924123,+,b1844,exodeoxyribonuclease 10%3B DNA exonuclease X,21.0,663.0,1,0,0,0,0,0
1924555,-,b1844,exodeoxyribonuclease 10%3B DNA exonuclease X,,663.0,0,0,0,1,0,1
1924602,+,b1844,exodeoxyribonuclease 10%3B DNA exonuclease X,,663.0,0,0,1,0,0,0
1924778,-,b1844,exodeoxyribonuclease 10%3B DNA exonuclease X,,663.0,0,0,0,1,0,1
1925330,-,b1845,protease II,,2061.0,0,0,1,0,0,0
1925438,-,b1845,protease II,,2061.0,0,0,1,0,0,0
1925723,-,b1845,protease II,,2061.0,0,0,1,0,0,0
1926293,-,b1845,protease II,,2061.0,0,0,1,0,0,0
1926443,-,b1845,protease II,,2061.0,0,0,1,0,0,0
1926659,-,b1845,protease II,,2061.0,0,0,1,0,0,0
1926870,+,b1845,protease II,,2061.0,0,0,0,1,0,1
1926889,-,b1845,protease II,26.0,2061.0,0,1,0,0,0,0
1926942,-,b1845,protease II,79.0,2061.0,0,1,0,0,0,0
1927159,-,b1845,protease II,296.0,2061.0,1,0,0,0,0,0
1927715,-,b1846,inner membrane protein%2C DUF533 family,,660.0,0,0,1,0,0,0
1927758,-,b1846,inner membrane protein%2C DUF533 family,27.0,660.0,1,0,0,0,0,0
1927782,-,b1846,inner membrane protein%2C DUF533 family,51.0,660.0,0,1,0,0,0,0
1928062,-,b1847,extracellular Colicin M immunity family protein,,357.0,0,0,1,0,0,0
1928108,-,b1847,extracellular Colicin M immunity family protein,,357.0,0,0,1,0,0,0
1928271,+,b1847,extracellular Colicin M immunity family protein,,357.0,0,0,0,1,0,1
1928467,+,b1847,extracellular Colicin M immunity family protein,,357.0,0,0,0,1,0,1
1928881,+,b1849,phosphoribosylglycinamide formyltransferase 2,24.0,1179.0,1,0,0,0,0,0
1929129,-,b1849,phosphoribosylglycinamide formyltransferase 2,,1179.0,0,0,0,1,0,1
1929751,-,b1849,phosphoribosylglycinamide formyltransferase 2,,1179.0,0,0,0,1,0,1
1929873,-,b1849,phosphoribosylglycinamide formyltransferase 2,,1179.0,0,0,0,1,0,1
1929931,+,b1849,phosphoribosylglycinamide formyltransferase 2,,1179.0,0,0,1,0,0,0
1930136,-,b1849,phosphoribosylglycinamide formyltransferase 2,,1179.0,0,0,0,1,0,1
1931066,-,b1850,multifunctional 2-keto-3-deoxygluconate 6-phosphate aldolase and 2-keto-4-hydroxyglutarate aldolase and oxaloacetate decarboxylase,286.0,642.0,1,0,0,0,0,0
1931130,-,b1851,6-phosphogluconate dehydratase,,1812.0,0,0,1,0,0,0
1932738,-,b1851,6-phosphogluconate dehydratase,110.0,1812.0,1,0,0,0,0,0
1933034,-,b1852,glucose-6-phosphate 1-dehydrogenase,,1476.0,0,0,1,0,0,0
1933222,-,b1852,glucose-6-phosphate 1-dehydrogenase,,1476.0,0,0,1,0,0,0
1933486,+,b1852,glucose-6-phosphate 1-dehydrogenase,,1476.0,0,0,0,1,0,1
1933514,+,b1852,glucose-6-phosphate 1-dehydrogenase,,1476.0,0,0,0,1,0,1
1934392,+,b1853,putative DNA-binding transcriptional regulator,284.0,870.0,1,0,0,0,0,1
1934427,-,b1852,glucose-6-phosphate 1-dehydrogenase,89.0,1476.0,1,0,0,0,0,0
1934614,+,b1853,putative DNA-binding transcriptional regulator,62.0,870.0,0,1,0,0,0,0
1934908,-,b1853,putative DNA-binding transcriptional regulator,,870.0,0,0,0,1,0,1
1934942,-,b1853,putative DNA-binding transcriptional regulator,,870.0,0,0,0,1,0,1
1935150,-,b1853,putative DNA-binding transcriptional regulator,,870.0,0,0,0,1,0,1
1935183,-,b1853,putative DNA-binding transcriptional regulator,,870.0,0,0,0,1,0,1
1935372,+,b1853,putative DNA-binding transcriptional regulator,,870.0,0,0,1,0,0,0
1935428,+,b1854,pyruvate kinase II,245.0,1443.0,0,1,0,0,0,0
1935518,+,b1854,pyruvate kinase II,155.0,1443.0,1,0,0,0,0,0
1935585,-,b1853,putative DNA-binding transcriptional regulator,,870.0,0,0,0,1,0,1
1935658,-,b1854,pyruvate kinase II,,1443.0,0,0,0,1,0,1
1936041,-,b1854,pyruvate kinase II,,1443.0,0,0,0,1,0,1
1936398,+,b1854,pyruvate kinase II,,1443.0,0,0,1,0,0,0
1937593,-,b1855,myristoyl-acyl carrier protein %28ACP%29-dependent acyltransferase,,972.0,0,0,1,0,0,0
1937654,+,b1855,myristoyl-acyl carrier protein %28ACP%29-dependent acyltransferase,,972.0,0,0,0,1,0,1
1938086,+,b1855,myristoyl-acyl carrier protein %28ACP%29-dependent acyltransferase,,972.0,0,0,0,1,0,1
1938208,+,b1855,myristoyl-acyl carrier protein %28ACP%29-dependent acyltransferase,,972.0,0,0,0,1,0,1
1938612,-,b1856,putative peptidase,,1323.0,0,0,1,0,0,0
1938775,+,b1856,putative peptidase,,1323.0,0,0,0,1,0,1
1939944,+,b1857,zinc transporter subunit: periplasmic-binding component of ABC superfamily,,933.0,0,0,0,1,0,1
1940106,-,b1857,zinc transporter subunit: periplasmic-binding component of ABC superfamily,,933.0,0,0,1,0,0,0
1940435,+,b1858,zinc transporter subunit: ATP-binding component of ABC superfamily,251.0,756.0,0,1,0,0,0,1
1940582,+,b1858,zinc transporter subunit: ATP-binding component of ABC superfamily,104.0,756.0,0,1,0,0,0,1
1940614,+,b1858,zinc transporter subunit: ATP-binding component of ABC superfamily,72.0,756.0,0,1,0,0,0,1
1940636,-,b1857,zinc transporter subunit: periplasmic-binding component of ABC superfamily,29.0,933.0,1,0,0,0,0,1
1940658,+,b1858,zinc transporter subunit: ATP-binding component of ABC superfamily,28.0,756.0,1,0,0,0,0,1
1940670,-,b1857,zinc transporter subunit: periplasmic-binding component of ABC superfamily,63.0,933.0,0,1,0,0,0,1
1941172,+,b1859,zinc transporter subunit: membrane component of ABC superfamily,266.0,786.0,1,0,0,0,0,0
1941449,+,b1859,zinc transporter subunit: membrane component of ABC superfamily,,786.0,0,0,1,0,0,0
1942211,+,b1859,zinc transporter subunit: membrane component of ABC superfamily,,786.0,0,0,1,0,0,0
1943474,-,b1860,ATP-dependent DNA helicase%2C component of RuvABC resolvasome,94.0,1011.0,1,0,0,0,0,0
1943818,+,b1861,component of RuvABC resolvasome%2C regulatory subunit,,612.0,0,0,0,1,0,1
1943917,-,b1861,component of RuvABC resolvasome%2C regulatory subunit,,612.0,0,0,1,0,0,0
1944032,-,b1861,component of RuvABC resolvasome%2C regulatory subunit,32.0,612.0,1,0,0,0,0,0
1944049,+,b1861,component of RuvABC resolvasome%2C regulatory subunit,,612.0,0,0,0,1,0,1
1944116,-,b1861,component of RuvABC resolvasome%2C regulatory subunit,116.0,612.0,0,1,0,0,0,0
1944118,-,b1861,component of RuvABC resolvasome%2C regulatory subunit,118.0,612.0,0,1,0,0,0,0
1944576,-,b1862,conserved protein%2C DUF830 family,,603.0,0,0,0,1,0,1
1945490,+,b1863,component of RuvABC resolvasome%2C endonuclease,,522.0,0,0,0,1,0,1
1945623,-,b1863,component of RuvABC resolvasome%2C endonuclease,223.0,522.0,1,0,0,0,0,0
1945892,+,b1864,conserved protein%2C UPF0082 family,,741.0,0,0,0,1,0,1
1946792,+,b1866,aspartyl-tRNA synthetase,,1773.0,0,0,0,1,0,1
1947031,-,b1866,aspartyl-tRNA synthetase,,1773.0,0,0,1,0,0,0
1947064,-,b1866,aspartyl-tRNA synthetase,,1773.0,0,0,1,0,0,0
1947511,-,b1866,aspartyl-tRNA synthetase,,1773.0,0,0,1,0,0,0
1947910,-,b1866,aspartyl-tRNA synthetase,,1773.0,0,0,1,0,0,0
1948108,-,b1866,aspartyl-tRNA synthetase,,1773.0,0,0,1,0,0,0
1948545,+,b1866,aspartyl-tRNA synthetase,,1773.0,0,0,0,1,0,1
1948641,-,b1866,aspartyl-tRNA synthetase,95.0,1773.0,1,0,0,0,0,0
1948726,-,b1866,aspartyl-tRNA synthetase,180.0,1773.0,0,1,0,0,0,0
1948736,-,b1866,aspartyl-tRNA synthetase,190.0,1773.0,0,1,0,0,0,0
1948796,+,b1867,isochorismatase family protein,60.0,567.0,1,0,0,0,0,0
1948904,-,b1867,isochorismatase family protein,,567.0,0,0,0,1,0,1
1949233,+,b1868,conserved protein%2C UPF0759 family,186.0,819.0,1,0,0,0,0,0
1949787,-,b1868,conserved protein%2C UPF0759 family,,819.0,0,0,0,1,0,1
1950021,-,b1868,conserved protein%2C UPF0759 family,,819.0,0,0,0,1,0,1
1950229,-,b1868,conserved protein%2C UPF0759 family,,819.0,0,0,0,1,0,1
1950260,+,b1869,inner membrane protein%2C MAPEG family,30.0,396.0,1,0,0,0,0,0
1950264,-,b1868,conserved protein%2C UPF0759 family,,819.0,0,0,0,1,0,1
1950455,+,b1870,tRNA cmo%285%29U34 methyltransferase%2C SAM-dependent,271.0,744.0,0,1,0,0,0,0
1950562,+,b1870,tRNA cmo%285%29U34 methyltransferase%2C SAM-dependent,164.0,744.0,0,1,0,0,0,0
1950701,+,b1870,tRNA cmo%285%29U34 methyltransferase%2C SAM-dependent,25.0,744.0,1,0,0,0,0,0
1950842,-,b1870,tRNA cmo%285%29U34 methyltransferase%2C SAM-dependent,,744.0,0,0,0,1,0,1
1950956,-,b1870,tRNA cmo%285%29U34 methyltransferase%2C SAM-dependent,,744.0,0,0,0,1,0,1
1951180,+,b1871,tRNA mo%285%29U34 methyltransferase%2C SAM-dependent,286.0,972.0,1,0,0,0,0,0
1951445,+,b1871,tRNA mo%285%29U34 methyltransferase%2C SAM-dependent,21.0,972.0,0,1,0,0,0,0
1952528,+,b1872,trimethylamine N-oxide reductase system III%2C catalytic subunit,,2430.0,0,0,0,1,0,1
1952657,-,b1872,trimethylamine N-oxide reductase system III%2C catalytic subunit,,2430.0,0,0,1,0,0,0
1953439,-,b1872,trimethylamine N-oxide reductase system III%2C catalytic subunit,,2430.0,0,0,1,0,0,0
1953608,+,b1872,trimethylamine N-oxide reductase system III%2C catalytic subunit,,2430.0,0,0,0,1,0,1
1953613,+,b1872,trimethylamine N-oxide reductase system III%2C catalytic subunit,,2430.0,0,0,0,1,0,1
1953710,-,b1872,trimethylamine N-oxide reductase system III%2C catalytic subunit,,2430.0,0,0,1,0,0,0
1955083,+,b1872,trimethylamine N-oxide reductase system III%2C catalytic subunit,,2430.0,0,0,0,1,0,1
1955219,-,b1872,trimethylamine N-oxide reductase system III%2C catalytic subunit,188.0,2430.0,1,0,0,0,0,0
1956771,-,b1874,copper homeostasis protein,,747.0,0,0,1,0,0,0
1957620,-,b1875,putative metal-binding enzyme,,567.0,0,0,1,0,0,0
1958006,-,b1875,putative metal-binding enzyme,136.0,567.0,1,0,0,0,0,1
